ID,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
UmVhY3Rpb246Njc1,0.5,0,0,0,0,0.0,0.0,0.25,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.470869999999998,7.25,2.25,46.0,14.25,1.35,0.675,1.51,2.4425,1.25,1.0,2.5,0.0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.0
UmVhY3Rpb246Njg=,0.0,0,0,0,0,0.0,0.0,0.2,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.49444,12.0,4.4,39.0,39.2,1.0,1.4,1.51,2.232,1.2,0.8,8.0,0.0,0.12,0.08,0.8,0.0
UmVhY3Rpb246Njk=,0.0,0,0,0,0,0.0,0.0,0.2,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.49444,12.0,4.4,39.0,39.2,1.0,1.4,1.51,2.232,1.2,0.8,8.0,0.0,0.12,0.08,0.8,0.0
UmVhY3Rpb246Njc=,0.0,0,0,0,0,0.0,0.0,0.2,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.49444,12.0,4.4,39.0,39.2,1.0,1.4,1.51,2.232,1.2,0.8,8.0,0.0,0.12,0.08,0.8,0.0
UmVhY3Rpb246NjY1,0.0,0,0,0,0,0.0,0.0,0.6666666666666666,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.62233333333333,14.333333333333334,3.0,39.0,21.0,1.0,0.9333333333333332,1.51,2.936666666666667,1.6666666666666667,2.6666666666666665,3.3333333333333335,0.0,0.21739130434782608,0.34782608695652173,0.43478260869565216,0.0
UmVhY3Rpb246NzA4,0.6,0,0,0,0,0.0,0.2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.979744,5.8,2.0,46.0,11.4,1.35,0.6,1.11,2.314,1.2,0.6,2.0,0.0,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.0
UmVhY3Rpb246Njg3,0.6,0,0,0,0,0.0,0.2,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.979744,5.8,2.0,46.0,11.4,1.35,0.6,1.11,2.314,1.2,0.6,2.0,0.0,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.0
UmVhY3Rpb246Njcz,0.25,0,0,0,0,0.25,0.25,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.723385,10.25,2.5,46.0,15.25,1.35,0.7999999999999999,1.11,2.4299999999999997,1.5,1.25,2.5,0.0,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.0
UmVhY3Rpb246NDMzNjc5,0.0,0,0,0,0,0.015151515151515152,0.0,0.015151515151515152,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.9696969696969697,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.02386212121212,11.121212121212121,4.909090909090909,41.0,45.78787878787879,1.0,1.5712121212121213,1.51,1.9622727272727272,1.0303030303030303,0.09090909090909091,9.696969696969697,0.0,0.09523809523809523,0.008403361344537815,0.896358543417367,0.0
UmVhY3Rpb246NDMzNjg4,0.0,0,0,0,0,0.02631578947368421,0.0,0.02631578947368421,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.9473684210526315,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.92803421052632,11.210526315789474,4.842105263157895,41.0,44.89473684210526,1.0,1.55,1.51,1.9860526315789473,1.0526315789473684,0.15789473684210525,9.473684210526315,0.0,0.09852216748768472,0.014778325123152709,0.8866995073891625,0.0
UmVhY3Rpb246NDM1NjEx,0.0,0,0,0,0,0.05555555555555555,0.0,0.05555555555555555,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8888888888888888,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.43896111111111,11.444444444444445,4.666666666666667,41.0,42.55555555555556,1.0,1.4944444444444445,1.51,2.0483333333333333,1.1111111111111112,0.3333333333333333,8.88888888888889,0.0,0.10752688172043011,0.03225806451612903,0.8602150537634409,0.0
UmVhY3Rpb246MTc0NDgw,0.0,0,0,0,0,0.02,0.0,0.02,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.96,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.11367399999999,11.16,4.88,41.0,45.4,1.0,1.5620000000000003,1.51,1.9726,1.04,0.12,9.6,0.0,0.09665427509293681,0.011152416356877323,0.8921933085501859,0.0
UmVhY3Rpb246MTAz,0.0,0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.58048333333333,12.333333333333334,4.0,41.0,33.666666666666664,1.0,1.2833333333333334,1.51,2.2849999999999997,1.3333333333333333,1.0,6.666666666666667,0.0,0.14814814814814814,0.1111111111111111,0.7407407407407408,0.0
UmVhY3Rpb246NjY5,0.0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.292766666666665,13.666666666666666,3.0,41.0,20.333333333333332,1.0,0.9666666666666667,1.51,2.64,1.6666666666666667,2.0,3.3333333333333335,0.0,0.2380952380952381,0.2857142857142857,0.4761904761904762,0.0
UmVhY3Rpb246Njg0,0.0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.292766666666665,13.666666666666666,3.0,41.0,20.333333333333332,1.0,0.9666666666666667,1.51,2.64,1.6666666666666667,2.0,3.3333333333333335,0.0,0.2380952380952381,0.2857142857142857,0.4761904761904762,0.0
UmVhY3Rpb246NjY2,0.5714285714285714,0,0,0,0,0.2857142857142857,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.417337142857143,6.142857142857143,1.8571428571428572,46.0,9.0,1.35,0.5714285714285714,0.6199999999999999,2.2614285714285716,1.2857142857142858,0.5714285714285714,1.4285714285714286,0.0,0.391304347826087,0.17391304347826086,0.4347826086956522,0.0
UmVhY3Rpb246NDM0MDgy,0.0,0,0,0,0,0.0,0.03333333333333333,0.03333333333333333,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8666666666666667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06666666666666667,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.49157666666666,11.233333333333333,4.866666666666666,71.0,46.43333333333333,1.0,1.5183333333333335,1.51,2.0406666666666666,1.0666666666666667,0.23333333333333334,9.266666666666667,0.9333333333333333,0.0927536231884058,0.02028985507246377,0.8057971014492754,0.08115942028985508
UmVhY3Rpb246NDM0MDky,0.0,0,0,0,0,0.0,0.02127659574468085,0.02127659574468085,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.8936170212765957,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06382978723404255,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.48345744680849,11.127659574468085,4.9361702127659575,71.0,47.297872340425535,1.0,1.5425531914893618,1.51,2.0080851063829788,1.0425531914893618,0.14893617021276595,9.51063829787234,0.8936170212765957,0.08990825688073395,0.012844036697247705,0.8201834862385321,0.07706422018348623
UmVhY3Rpb246NDM0MDk2,0.0,0,0,0,0,0.0,0.024390243902439025,0.024390243902439025,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.9024390243902439,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04878048780487805,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5926219512195,11.170731707317072,4.902439024390244,71.0,46.58536585365854,1.0,1.5402439024390244,1.51,2.010975609756098,1.048780487804878,0.17073170731707318,9.463414634146341,0.6829268292682927,0.09227467811158799,0.015021459227467813,0.8326180257510729,0.06008583690987125
UmVhY3Rpb246Njk3,0.0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9581,14.0,3.0,40.0,20.666666666666668,1.0,0.9500000000000001,1.51,2.8033333333333332,1.6666666666666667,2.3333333333333335,3.3333333333333335,0.0,0.2272727272727273,0.31818181818181823,0.4545454545454546,0.0
UmVhY3Rpb246Njgy,0.0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9581,14.0,3.0,40.0,20.666666666666668,1.0,0.9500000000000001,1.51,2.8033333333333332,1.6666666666666667,2.3333333333333335,3.3333333333333335,0.0,0.2272727272727273,0.31818181818181823,0.4545454545454546,0.0
