ID,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
UmVhY3Rpb246NDMzNTE1,6.0,29.0,23.0,28.333333333333332,1.292929292929294,29.0,64.0,87.0,23.0,64.54545454545455,1.0578512396694226,64.0,12.0107,63.546,51.5353,62.04475909090909,2.9114975206611584,63.546,54.8,3823.0,3768.2,1375.38,74.17030303030315,1357.77,11.0,16.0,5.0,11.121212121212121,0.23507805325987133,11.0,2.0,4.0,2.0,3.9393939393939394,0.11753902662993566,4.0,66.0,132.0,66.0,130.15151515151516,3.5849403122130354,132.0,1.9,3.44,1.54,1.9331818181818181,0.06435261707988982,1.9,1.0,2.0,1.0,1.0303030303030303,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,10.0,10.0,9.696969696969697,0.5876951331496783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.818181818181818,0.35261707988980706,11.0,0.0,1.0,1.0,0.9696969696969697,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0606060606060606,0.11753902662993566,1.0,5.64,11.07,5.430000000000001,10.957954545454546,0.21730027548209307,11.07,0.0,4.496,4.496,0.06812121212121212,0.13417814508723602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.3030303030303,7.169880624426071,225.0
UmVhY3Rpb246NDMzNTE5,6.0,29.0,23.0,28.333333333333332,1.292929292929294,29.0,64.0,87.0,23.0,64.54545454545455,1.0578512396694226,64.0,12.0107,63.546,51.5353,62.04475909090909,2.9114975206611584,63.546,54.8,3823.0,3768.2,1375.38,74.17030303030315,1357.77,11.0,16.0,5.0,11.121212121212121,0.23507805325987133,11.0,2.0,4.0,2.0,3.9393939393939394,0.11753902662993566,4.0,66.0,132.0,66.0,130.15151515151516,3.5849403122130354,132.0,1.9,3.44,1.54,1.9331818181818181,0.06435261707988982,1.9,1.0,2.0,1.0,1.0303030303030303,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,10.0,10.0,9.696969696969697,0.5876951331496783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.818181818181818,0.35261707988980706,11.0,0.0,1.0,1.0,0.9696969696969697,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0606060606060606,0.11753902662993566,1.0,5.64,11.07,5.430000000000001,10.957954545454546,0.21730027548209307,11.07,0.0,4.496,4.496,0.06812121212121212,0.13417814508723602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.3030303030303,7.169880624426071,225.0
UmVhY3Rpb246NDMzNTM1,6.0,29.0,23.0,27.926829268292682,2.041641879833433,29.0,64.0,87.0,23.0,64.8780487804878,1.6704342653182604,64.0,12.0107,63.546,51.5353,61.129368292682926,4.597494467578822,63.546,54.8,3823.0,3768.2,1386.117804878049,118.87230220107092,1357.77,11.0,16.0,5.0,11.195121951219512,0.3712076145151697,11.0,2.0,4.0,2.0,3.902439024390244,0.18560380725758485,4.0,66.0,132.0,66.0,129.02439024390245,5.66091612135633,132.0,1.9,3.44,1.54,1.9534146341463412,0.1016180844735275,1.9,1.0,2.0,1.0,1.048780487804878,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,10.0,10.0,9.512195121951219,0.9280190362879241,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.707317073170731,0.5568114217727546,11.0,0.0,1.0,1.0,0.9512195121951219,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0975609756097562,0.18560380725758485,1.0,5.64,11.07,5.430000000000001,10.889634146341464,0.34313503866745926,11.07,0.0,4.496,4.496,0.10965853658536587,0.2139678762641285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.0487804878049,11.32183224271266,225.0
UmVhY3Rpb246NDMzNTQx,6.0,29.0,23.0,27.926829268292682,2.041641879833433,29.0,64.0,87.0,23.0,64.8780487804878,1.6704342653182604,64.0,12.0107,63.546,51.5353,61.129368292682926,4.597494467578822,63.546,54.8,3823.0,3768.2,1386.117804878049,118.87230220107092,1357.77,11.0,16.0,5.0,11.195121951219512,0.3712076145151697,11.0,2.0,4.0,2.0,3.902439024390244,0.18560380725758485,4.0,66.0,132.0,66.0,129.02439024390245,5.66091612135633,132.0,1.9,3.44,1.54,1.9534146341463412,0.1016180844735275,1.9,1.0,2.0,1.0,1.048780487804878,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,10.0,10.0,9.512195121951219,0.9280190362879241,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.707317073170731,0.5568114217727546,11.0,0.0,1.0,1.0,0.9512195121951219,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0975609756097562,0.18560380725758485,1.0,5.64,11.07,5.430000000000001,10.889634146341464,0.34313503866745926,11.07,0.0,4.496,4.496,0.10965853658536587,0.2139678762641285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.0487804878049,11.32183224271266,225.0
UmVhY3Rpb246NDMzNTQz,6.0,29.0,23.0,27.926829268292682,2.041641879833433,29.0,64.0,87.0,23.0,64.8780487804878,1.6704342653182604,64.0,12.0107,63.546,51.5353,61.129368292682926,4.597494467578822,63.546,54.8,3823.0,3768.2,1386.117804878049,118.87230220107092,1357.77,11.0,16.0,5.0,11.195121951219512,0.3712076145151697,11.0,2.0,4.0,2.0,3.902439024390244,0.18560380725758485,4.0,66.0,132.0,66.0,129.02439024390245,5.66091612135633,132.0,1.9,3.44,1.54,1.9534146341463412,0.1016180844735275,1.9,1.0,2.0,1.0,1.048780487804878,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,10.0,10.0,9.512195121951219,0.9280190362879241,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.707317073170731,0.5568114217727546,11.0,0.0,1.0,1.0,0.9512195121951219,0.09280190362879243,1.0,0.0,4.0,4.0,0.14634146341463414,0.27840571088637717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0975609756097562,0.18560380725758485,1.0,5.64,11.07,5.430000000000001,10.889634146341464,0.34313503866745926,11.07,0.0,4.496,4.496,0.10965853658536587,0.2139678762641285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.0487804878049,11.32183224271266,225.0
UmVhY3Rpb246NDMzNTYx,6.0,29.0,23.0,28.333333333333332,1.292929292929294,29.0,64.0,87.0,23.0,64.54545454545455,1.0578512396694226,64.0,12.0107,63.546,51.5353,62.04475909090909,2.9114975206611584,63.546,54.8,3823.0,3768.2,1375.38,74.17030303030315,1357.77,11.0,16.0,5.0,11.121212121212121,0.23507805325987133,11.0,2.0,4.0,2.0,3.9393939393939394,0.11753902662993566,4.0,66.0,132.0,66.0,130.15151515151516,3.5849403122130354,132.0,1.9,3.44,1.54,1.9331818181818181,0.06435261707988982,1.9,1.0,2.0,1.0,1.0303030303030303,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,10.0,10.0,9.696969696969697,0.5876951331496783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.818181818181818,0.35261707988980706,11.0,0.0,1.0,1.0,0.9696969696969697,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0606060606060606,0.11753902662993566,1.0,5.64,11.07,5.430000000000001,10.957954545454546,0.21730027548209307,11.07,0.0,4.496,4.496,0.06812121212121212,0.13417814508723602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.3030303030303,7.169880624426071,225.0
UmVhY3Rpb246NDMzNTYy,6.0,29.0,23.0,28.333333333333332,1.292929292929294,29.0,64.0,87.0,23.0,64.54545454545455,1.0578512396694226,64.0,12.0107,63.546,51.5353,62.04475909090909,2.9114975206611584,63.546,54.8,3823.0,3768.2,1375.38,74.17030303030315,1357.77,11.0,16.0,5.0,11.121212121212121,0.23507805325987133,11.0,2.0,4.0,2.0,3.9393939393939394,0.11753902662993566,4.0,66.0,132.0,66.0,130.15151515151516,3.5849403122130354,132.0,1.9,3.44,1.54,1.9331818181818181,0.06435261707988982,1.9,1.0,2.0,1.0,1.0303030303030303,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,10.0,10.0,9.696969696969697,0.5876951331496783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.818181818181818,0.35261707988980706,11.0,0.0,1.0,1.0,0.9696969696969697,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0606060606060606,0.11753902662993566,1.0,5.64,11.07,5.430000000000001,10.957954545454546,0.21730027548209307,11.07,0.0,4.496,4.496,0.06812121212121212,0.13417814508723602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.3030303030303,7.169880624426071,225.0
UmVhY3Rpb246NDMzNTY1,6.0,29.0,23.0,28.333333333333332,1.292929292929294,29.0,64.0,87.0,23.0,64.54545454545455,1.0578512396694226,64.0,12.0107,63.546,51.5353,62.04475909090909,2.9114975206611584,63.546,54.8,3823.0,3768.2,1375.38,74.17030303030315,1357.77,11.0,16.0,5.0,11.121212121212121,0.23507805325987133,11.0,2.0,4.0,2.0,3.9393939393939394,0.11753902662993566,4.0,66.0,132.0,66.0,130.15151515151516,3.5849403122130354,132.0,1.9,3.44,1.54,1.9331818181818181,0.06435261707988982,1.9,1.0,2.0,1.0,1.0303030303030303,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,10.0,10.0,9.696969696969697,0.5876951331496783,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.818181818181818,0.35261707988980706,11.0,0.0,1.0,1.0,0.9696969696969697,0.05876951331496783,1.0,0.0,4.0,4.0,0.09090909090909091,0.1763085399449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0606060606060606,0.11753902662993566,1.0,5.64,11.07,5.430000000000001,10.957954545454546,0.21730027548209307,11.07,0.0,4.496,4.496,0.06812121212121212,0.13417814508723602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.3030303030303,7.169880624426071,225.0
UmVhY3Rpb246NDMzNTc5,6.0,29.0,23.0,28.06382978723404,1.792666364870983,29.0,64.0,87.0,23.0,64.76595744680851,1.466727025803534,64.0,12.0107,63.546,51.5353,61.437874468085106,4.036836124943414,63.546,54.8,3823.0,3768.2,1382.4989361702128,103.85110909913993,1357.77,11.0,16.0,5.0,11.170212765957446,0.32593933906745076,11.0,2.0,4.0,2.0,3.9148936170212765,0.16296966953372577,4.0,66.0,132.0,66.0,129.40425531914894,4.970574920778625,132.0,1.9,3.44,1.54,1.946595744680851,0.08922589406971489,1.9,1.0,2.0,1.0,1.0425531914893618,0.08148483476686288,1.0,0.0,4.0,4.0,0.1276595744680851,0.24445450430058852,0.0,0.0,10.0,10.0,9.574468085106384,0.8148483476686277,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.74468085106383,0.4889090086011769,11.0,0.0,1.0,1.0,0.9574468085106383,0.08148483476686279,1.0,0.0,4.0,4.0,0.1276595744680851,0.24445450430058846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0851063829787233,0.16296966953372558,1.0,5.64,11.07,5.430000000000001,10.912659574468085,0.30129017655047546,11.07,0.0,4.496,4.496,0.09565957446808511,0.18724852874603895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.80851063829786,9.941149841557277,225.0
UmVhY3Rpb246NDMzNTgw,6.0,29.0,23.0,28.06382978723404,1.792666364870983,29.0,64.0,87.0,23.0,64.76595744680851,1.466727025803534,64.0,12.0107,63.546,51.5353,61.437874468085106,4.036836124943414,63.546,54.8,3823.0,3768.2,1382.4989361702128,103.85110909913993,1357.77,11.0,16.0,5.0,11.170212765957446,0.32593933906745076,11.0,2.0,4.0,2.0,3.9148936170212765,0.16296966953372577,4.0,66.0,132.0,66.0,129.40425531914894,4.970574920778625,132.0,1.9,3.44,1.54,1.946595744680851,0.08922589406971489,1.9,1.0,2.0,1.0,1.0425531914893618,0.08148483476686288,1.0,0.0,4.0,4.0,0.1276595744680851,0.24445450430058852,0.0,0.0,10.0,10.0,9.574468085106384,0.8148483476686277,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.74468085106383,0.4889090086011769,11.0,0.0,1.0,1.0,0.9574468085106383,0.08148483476686279,1.0,0.0,4.0,4.0,0.1276595744680851,0.24445450430058846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0851063829787233,0.16296966953372558,1.0,5.64,11.07,5.430000000000001,10.912659574468085,0.30129017655047546,11.07,0.0,4.496,4.496,0.09565957446808511,0.18724852874603895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.80851063829786,9.941149841557277,225.0
UmVhY3Rpb246NDMzNjEy,6.0,29.0,23.0,27.842105263157894,2.193905817174516,29.0,64.0,87.0,23.0,64.94736842105263,1.795013850415511,64.0,12.0107,63.546,51.5353,60.938581578947364,4.940371745152358,63.546,54.8,3823.0,3768.2,1388.3557894736844,128.1391689750694,1357.77,11.0,16.0,5.0,11.210526315789474,0.39889196675900335,11.0,2.0,4.0,2.0,3.8947368421052633,0.1994459833795013,4.0,66.0,132.0,66.0,128.78947368421052,6.083102493074797,132.0,1.9,3.44,1.54,1.9576315789473682,0.10919667590027686,1.9,1.0,2.0,1.0,1.0526315789473684,0.09972299168975066,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,10.0,10.0,9.473684210526315,0.9972299168975076,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.68421052631579,0.5983379501385041,11.0,0.0,1.0,1.0,0.9473684210526315,0.09972299168975074,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.105263157894737,0.19944598337950148,1.0,5.64,11.07,5.430000000000001,10.875394736842106,0.3687257617728532,11.07,0.0,4.496,4.496,0.11831578947368422,0.230404432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.57894736842104,12.166204986149594,225.0
UmVhY3Rpb246NDMzNjE3,6.0,29.0,23.0,27.842105263157894,2.193905817174516,29.0,64.0,87.0,23.0,64.94736842105263,1.795013850415511,64.0,12.0107,63.546,51.5353,60.938581578947364,4.940371745152358,63.546,54.8,3823.0,3768.2,1388.3557894736844,128.1391689750694,1357.77,11.0,16.0,5.0,11.210526315789474,0.39889196675900335,11.0,2.0,4.0,2.0,3.8947368421052633,0.1994459833795013,4.0,66.0,132.0,66.0,128.78947368421052,6.083102493074797,132.0,1.9,3.44,1.54,1.9576315789473682,0.10919667590027686,1.9,1.0,2.0,1.0,1.0526315789473684,0.09972299168975066,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,10.0,10.0,9.473684210526315,0.9972299168975076,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.68421052631579,0.5983379501385041,11.0,0.0,1.0,1.0,0.9473684210526315,0.09972299168975074,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.105263157894737,0.19944598337950148,1.0,5.64,11.07,5.430000000000001,10.875394736842106,0.3687257617728532,11.07,0.0,4.496,4.496,0.11831578947368422,0.230404432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.57894736842104,12.166204986149594,225.0
UmVhY3Rpb246NDMzNjE5,6.0,29.0,23.0,27.842105263157894,2.193905817174516,29.0,64.0,87.0,23.0,64.94736842105263,1.795013850415511,64.0,12.0107,63.546,51.5353,60.938581578947364,4.940371745152358,63.546,54.8,3823.0,3768.2,1388.3557894736844,128.1391689750694,1357.77,11.0,16.0,5.0,11.210526315789474,0.39889196675900335,11.0,2.0,4.0,2.0,3.8947368421052633,0.1994459833795013,4.0,66.0,132.0,66.0,128.78947368421052,6.083102493074797,132.0,1.9,3.44,1.54,1.9576315789473682,0.10919667590027686,1.9,1.0,2.0,1.0,1.0526315789473684,0.09972299168975066,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,10.0,10.0,9.473684210526315,0.9972299168975076,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.68421052631579,0.5983379501385041,11.0,0.0,1.0,1.0,0.9473684210526315,0.09972299168975074,1.0,0.0,4.0,4.0,0.15789473684210525,0.29916897506925205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.105263157894737,0.19944598337950148,1.0,5.64,11.07,5.430000000000001,10.875394736842106,0.3687257617728532,11.07,0.0,4.496,4.496,0.11831578947368422,0.230404432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.57894736842104,12.166204986149594,225.0
UmVhY3Rpb246NDMzNjMy,6.0,29.0,23.0,27.742857142857144,2.3706122448979583,29.0,64.0,87.0,23.0,65.02857142857142,1.9395918367346907,64.0,12.0107,63.546,51.5353,60.71508857142857,5.338290122448978,63.546,54.8,3823.0,3768.2,1390.9774285714286,138.972718367347,1357.77,11.0,16.0,5.0,11.228571428571428,0.4310204081632646,11.0,2.0,4.0,2.0,3.8857142857142857,0.2155102040816327,4.0,66.0,132.0,66.0,128.5142857142857,6.573061224489804,132.0,1.9,3.44,1.54,1.9625714285714284,0.11799183673469381,1.9,1.0,2.0,1.0,1.0571428571428572,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,10.0,10.0,9.428571428571429,1.077551020408163,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.657142857142857,0.6465306122448985,11.0,0.0,1.0,1.0,0.9428571428571428,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.1142857142857143,0.2155102040816327,1.0,5.64,11.07,5.430000000000001,10.858714285714285,0.39842448979591916,11.07,0.0,4.496,4.496,0.12845714285714288,0.24957387755102042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.02857142857144,13.146122448979582,225.0
UmVhY3Rpb246NDMzNjQw,6.0,29.0,23.0,27.742857142857144,2.3706122448979583,29.0,64.0,87.0,23.0,65.02857142857142,1.9395918367346907,64.0,12.0107,63.546,51.5353,60.71508857142857,5.338290122448978,63.546,54.8,3823.0,3768.2,1390.9774285714286,138.972718367347,1357.77,11.0,16.0,5.0,11.228571428571428,0.4310204081632646,11.0,2.0,4.0,2.0,3.8857142857142857,0.2155102040816327,4.0,66.0,132.0,66.0,128.5142857142857,6.573061224489804,132.0,1.9,3.44,1.54,1.9625714285714284,0.11799183673469381,1.9,1.0,2.0,1.0,1.0571428571428572,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,10.0,10.0,9.428571428571429,1.077551020408163,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.657142857142857,0.6465306122448985,11.0,0.0,1.0,1.0,0.9428571428571428,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.1142857142857143,0.2155102040816327,1.0,5.64,11.07,5.430000000000001,10.858714285714285,0.39842448979591916,11.07,0.0,4.496,4.496,0.12845714285714288,0.24957387755102042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.02857142857144,13.146122448979582,225.0
UmVhY3Rpb246NDMzNjQy,6.0,29.0,23.0,27.742857142857144,2.3706122448979583,29.0,64.0,87.0,23.0,65.02857142857142,1.9395918367346907,64.0,12.0107,63.546,51.5353,60.71508857142857,5.338290122448978,63.546,54.8,3823.0,3768.2,1390.9774285714286,138.972718367347,1357.77,11.0,16.0,5.0,11.228571428571428,0.4310204081632646,11.0,2.0,4.0,2.0,3.8857142857142857,0.2155102040816327,4.0,66.0,132.0,66.0,128.5142857142857,6.573061224489804,132.0,1.9,3.44,1.54,1.9625714285714284,0.11799183673469381,1.9,1.0,2.0,1.0,1.0571428571428572,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,10.0,10.0,9.428571428571429,1.077551020408163,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,10.657142857142857,0.6465306122448985,11.0,0.0,1.0,1.0,0.9428571428571428,0.10775510204081636,1.0,0.0,4.0,4.0,0.17142857142857143,0.323265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.1142857142857143,0.2155102040816327,1.0,5.64,11.07,5.430000000000001,10.858714285714285,0.39842448979591916,11.07,0.0,4.496,4.496,0.12845714285714288,0.24957387755102042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,218.02857142857144,13.146122448979582,225.0
