ID,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
UmVhY3Rpb246NDM1NzI4,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
UmVhY3Rpb246MzM5MDU3,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246Njc0,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246Njgz,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMzMDI3,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMzMDMz,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NzE1,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246Njg2,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMzNDYx,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMzNDcw,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDM1NjM1,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246MTc0NDY4,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NjY3,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NzE5,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMxOTc0,1.1162790697674418,0.46511627906976744,6.27906976744186,8.790697674418604,0.0670391061452514,0.027932960893854747,0.37709497206703907,0.5279329608938547
UmVhY3Rpb246NjY4,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NDMzOTc3,1.0,0.0,9.928571428571429,14.0,0.04011461318051576,0.0,0.39828080229226365,0.5616045845272206
UmVhY3Rpb246NDMzOTg3,1.0,0.0,9.933333333333334,14.0,0.040106951871657755,0.0,0.3983957219251337,0.5614973262032086
UmVhY3Rpb246NDMzOTkx,1.0,0.0,9.948717948717949,14.0,0.040082219938335044,0.0,0.3987667009249743,0.5611510791366906
UmVhY3Rpb246Njc4,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NzEy,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246Njky,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NzEx,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246NzEw,1.0,0.0,10.0,14.0,0.04,0.0,0.4,0.56
UmVhY3Rpb246MzM5NTUx,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246MzM5NTUy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzA0,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246Njc2,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzI=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzE=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzA=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzA2,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzMDE1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzMDIx,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246Njkz,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzIy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzAz,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMxNjAy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMxNjA4,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTE1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTE5,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTM1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTQx,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTQz,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTYx,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTYy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTY1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTc5,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNTgw,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjEy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjE3,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjE5,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjMy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjQw,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjQy,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzNjQ4,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDM1NTQ3,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246MTc0NDk2,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246ODI3MjY=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzM1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246MTA3,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzE3,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246Njcw,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NDMzOTk4,1.0,0.0,9.928571428571429,1.0,0.08383233532934131,0.0,0.8323353293413174,0.08383233532934131
UmVhY3Rpb246NDM0MDA4,1.0,0.0,9.933333333333334,0.9333333333333333,0.08426966292134831,0.0,0.8370786516853932,0.07865168539325842
UmVhY3Rpb246NDM0MDEy,1.0,0.0,9.948717948717949,0.717948717948718,0.08571428571428572,0.0,0.8527472527472528,0.06153846153846154
UmVhY3Rpb246MTg=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246MTY=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzQz,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzQx,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246MTc=,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzQ1,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzM5,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246NzQw,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
UmVhY3Rpb246Njk2,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Njgw,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NjM=,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzAw,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NDMzMDg3,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NDMzMDkz,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzI5,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzQ0,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzUx,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NDM1NTU5,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246ODI3MTc=,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246MTc0NTA2,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzUz,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Nzcw,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246OTg=,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246OTk=,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246OTc=,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzM3,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NDM0MTEz,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Nzgy,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Nzcy,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246NzU2,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Nzc0,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Nzc2,1.0,0.0,9.0,14.0,0.041666666666666664,0.0,0.375,0.5833333333333334
UmVhY3Rpb246Njc5,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzE2,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzQ4,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NDMzMDQ1,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzA5,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzMz,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NDMzNTA3,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzY1,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246NzU0,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246Nzg5,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246Nzkw,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246Nzg3,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246Nzc5,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246Nzg0,2.0,0.0,8.0,0.0,0.2,0.0,0.8,0.0
UmVhY3Rpb246MzM5MjIz,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246MzM5MjI0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246MzM5MjI1,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246Njg4,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzAy,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NTU=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NTY=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NTc=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzIz,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDMyOTk3,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzMy,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzIx,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDMxNjEx,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDMzNjYz,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDMzNjcx,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDM1NTQ5,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246MTc0NDcy,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246MTc0NDc0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246ODI3MTQ=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246OTI=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzY2,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzU3,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246OTM=,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDMxNjE4,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NDM0MDMz,0.05128205128205128,0.0,9.948717948717949,0.717948717948718,0.004784688995215311,0.0,0.9282296650717704,0.06698564593301436
UmVhY3Rpb246MQ==,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246Nzcx,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzY4,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246Nzc1,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzY3,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246NzY5,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
UmVhY3Rpb246Njkx,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzE0,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NjQ=,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NjY=,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzUw,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDMzMDk5,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDMzMTA1,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzM4,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzI0,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzU5,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDMxNjA3,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDM1NTgx,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246MTc0NDY2,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246ODI3MTk=,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246MTAw,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDEwOQ==,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246MTAy,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246Nzcz,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDEwOA==,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NzYz,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246NDM0MDQw,1.0,0.0,8.071428571428571,1.0,0.09929078014184398,0.0,0.8014184397163121,0.09929078014184398
UmVhY3Rpb246NDM0MDUw,1.0,0.0,8.066666666666666,0.9333333333333333,0.1,0.0,0.8066666666666666,0.09333333333333334
UmVhY3Rpb246NDM0MDU0,1.0,0.0,8.051282051282051,0.717948717948718,0.10236220472440943,0.0,0.8241469816272965,0.07349081364829396
UmVhY3Rpb246Nzgw,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246Nzkz,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246Nzk4,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246MTI=,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246Nzk1,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246Nzkx,1.0,0.0,8.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
UmVhY3Rpb246MzM5Mzg5,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246MzM5Mzkw,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246NDM1NTg1,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246MzM5Mjk0,2.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0
UmVhY3Rpb246MzM5MzYx,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
UmVhY3Rpb246MzM5MzYy,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
UmVhY3Rpb246MzM5NzQx,2.0,2.0,10.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
UmVhY3Rpb246MzM5NzQy,2.0,2.0,10.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
UmVhY3Rpb246MzM5NzQz,2.0,2.0,10.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
UmVhY3Rpb246NDM1NTQz,2.0,2.0,10.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
UmVhY3Rpb246NDM1NzU0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
UmVhY3Rpb246Njg5,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NzEz,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NDMyOTcz,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NzM0,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NzQ2,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NDM1NzUy,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246MTc0NTE2,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246MTc0NTE4,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246ODI3MTY=,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246Nzky,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246OTU=,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NDM0MDcx,1.9333333333333333,0.0,7.133333333333334,14.0,0.0838150289017341,0.0,0.30924855491329484,0.6069364161849711
UmVhY3Rpb246NDM0MDc1,1.9487179487179487,0.0,7.102564102564102,14.0,0.08453837597330367,0.0,0.30812013348164624,0.60734149054505
UmVhY3Rpb246NQ==,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NA==,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246Ng==,2.0,0.0,7.0,14.0,0.08695652173913043,0.0,0.30434782608695654,0.6086956521739131
UmVhY3Rpb246NzI1,2.0,0.0,5.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
UmVhY3Rpb246Njk0,2.0,0.0,5.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
